fecha,tienda_id,producto_id,categoria,unidades_vendidas,temperatura_media,lluvia_mm,promocion_activa,descuento,impacto_evento,stock_actual
2025-07-01,T03,P007,Fruta,39,29.1,0,0,0.0,0.0,78
2025-07-01,T04,P005,Panaderia,32,27.3,0,0,0.0,0.0,73
2025-07-01,T05,P003,Lacteos,51,31.0,0,0,0.0,0.0,56
2025-07-02,T01,P001,Bebidas,117,25.3,0,0,0.0,0.0,199
2025-07-02,T01,P011,Bazar,5,25.3,0,0,0.0,0.0,7
2025-07-02,T02,P009,Carne,43,32.2,0,1,0.2,0.0,57
2025-07-02,T03,P007,Fruta,38,30.4,0,0,0.0,0.0,78
2025-07-02,T04,P005,Panaderia,46,22.3,0,0,0.0,0.0,118
2025-07-02,T05,P003,Lacteos,51,34.0,0,0,0.0,0.0,62
2025-07-03,T01,P001,Bebidas,95,23.0,0,0,0.0,0.0,178
2025-07-03,T01,P011,Bazar,6,23.0,0,0,0.0,0.0,11
2025-07-03,T02,P009,Carne,29,33.3,0,0,0.0,0.0,46
2025-07-03,T03,P007,Fruta,29,27.6,0,0,0.0,0.0,76
2025-07-03,T04,P005,Panaderia,26,25.5,0,0,0.0,0.0,40
2025-07-03,T05,P003,Lacteos,53,31.8,0,0,0.0,0.0,128
2025-07-04,T01,P001,Bebidas,95,23.3,0,0,0.0,0.0,255
2025-07-04,T01,P011,Bazar,6,23.3,0,0,0.0,0.0,10
2025-07-04,T02,P009,Carne,29,29.9,0,0,0.0,0.0,42
2025-07-04,T03,P007,Fruta,46,27.5,0,0,0.0,0.0,47
2025-07-04,T04,P005,Panaderia,51,24.9,0,0,0.0,0.0,125
2025-07-04,T05,P003,Lacteos,53,31.8,0,0,0.0,0.0,51
2025-07-05,T01,P001,Bebidas,120,21.1,0,0,0.0,0.0,242
2025-07-05,T01,P011,Bazar,6,21.1,0,1,0.2,0.0,6
2025-07-05,T02,P009,Carne,30,30.0,2.7,0,0.0,0.0,71
2025-07-05,T03,P007,Fruta,49,30.4,0,0,0.0,0.0,86
2025-07-05,T04,P005,Panaderia,40,28.0,0,0,0.0,0.0,92
2025-07-05,T05,P003,Lacteos,77,34.2,0,1,0.15,0.0,109
2025-07-06,T01,P001,Bebidas,110,24.7,0,0,0.0,0.0,281
2025-07-06,T01,P011,Bazar,5,24.7,0,0,0.0,0.0,14
2025-07-06,T02,P009,Carne,29,29.7,0,0,0.0,0.0,63
2025-07-06,T03,P007,Fruta,36,24.9,0,0,0.0,0.0,52
2025-07-06,T04,P005,Panaderia,38,25.0,0,0,0.0,0.0,55
2025-07-06,T05,P003,Lacteos,44,32.3,0,0,0.0,0.0,112
2025-07-07,T01,P001,Bebidas,89,23.4,0,0,0.0,0.0,148
2025-07-07,T01,P011,Bazar,5,23.4,0,0,0.0,0.0,8
2025-07-07,T02,P009,Carne,20,31.9,0,0,0.0,0.0,21
2025-07-07,T03,P007,Fruta,37,25.6,0,0,0.0,0.0,92
2025-07-07,T04,P005,Panaderia,36,26.0,3.6,0,0.0,0.0,32
2025-07-07,T05,P003,Lacteos,51,28.7,0,0,0.0,0.0,89
2025-07-08,T01,P001,Bebidas,75,28.6,0,0,0.0,0.0,144
2025-07-08,T01,P011,Bazar,5,28.6,0,0,0.0,0.0,12
2025-07-08,T02,P009,Carne,28,34.6,0,0,0.0,0.0,25
2025-07-08,T03,P007,Fruta,36,25.2,0,0,0.0,0.0,91
2025-07-08,T04,P005,Panaderia,23,25.0,0,0,0.0,0.0,64
2025-07-08,T05,P003,Lacteos,63,33.7,0,1,0.1,0.0,100
2025-07-09,T01,P001,Bebidas,117,25.3,0,0,0.0,0.0,127
2025-07-09,T01,P011,Bazar,6,25.3,0,0,0.0,0.0,5
2025-07-09,T02,P009,Carne,35,32.4,0,1,0.15,0.0,33
2025-07-09,T03,P007,Fruta,33,24.3,0,0,0.0,0.0,87
2025-07-09,T04,P005,Panaderia,35,26.9,0,0,0.0,0.0,83
2025-07-09,T05,P003,Lacteos,44,32.1,0,0,0.0,0.0,123
2025-07-10,T01,P001,Bebidas,116,24.1,0,1,0.15,0.0,307
2025-07-10,T01,P011,Bazar,6,24.1,0,0,0.0,0.0,9
2025-07-10,T02,P009,Carne,26,32.6,0,0,0.0,0.0,64
2025-07-10,T03,P007,Fruta,36,26.5,0,0,0.0,0.0,45
2025-07-10,T04,P005,Panaderia,36,20.8,0,0,0.0,0.0,66
2025-07-10,T05,P003,Lacteos,49,32.2,0,0,0.0,0.0,97
2025-07-11,T01,P001,Bebidas,124,27.3,0,0,0.0,0.0,147
2025-07-11,T01,P011,Bazar,5,27.3,0,0,0.0,0.0,11
2025-07-11,T02,P009,Carne,36,29.3,1.6,0,0.0,0.0,42
2025-07-11,T03,P007,Fruta,58,25.8,0,1,0.2,0.0,55
2025-07-11,T04,P005,Panaderia,39,24.4,0,0,0.0,0.0,101
2025-07-11,T05,P003,Lacteos,44,27.9,0,0,0.0,0.0,38
2025-07-12,T01,P001,Bebidas,104,24.0,0,1,0.15,0.0,171
2025-07-12,T01,P011,Bazar,6,24.0,0,1,0.1,0.0,5
2025-07-12,T02,P009,Carne,34,36.6,0,0,0.0,0.0,86
2025-07-12,T03,P007,Fruta,58,25.4,0,1,0.1,0.0,110
2025-07-12,T04,P005,Panaderia,39,26.3,0,0,0.0,0.0,56
2025-07-12,T05,P003,Lacteos,39,30.0,0,0,0.0,0.0,57
2025-07-13,T01,P001,Bebidas,94,22.2,0,0,0.0,0.0,101
2025-07-13,T01,P011,Bazar,7,22.2,0,1,0.25,0.0,8
2025-07-13,T02,P009,Carne,30,33.1,11.5,0,0.0,0.0,35
2025-07-13,T03,P007,Fruta,52,27.1,0,1,0.1,0.0,65
2025-07-13,T04,P005,Panaderia,33,25.1,0,0,0.0,0.0,37
2025-07-13,T05,P003,Lacteos,43,30.4,0,0,0.0,0.0,87
2025-07-14,T01,P001,Bebidas,82,20.4,8.1,0,0.0,0.0,137
2025-07-14,T01,P011,Bazar,5,20.4,8.1,0,0.0,0.0,14
2025-07-14,T02,P009,Carne,26,34.6,0,0,0.0,0.0,67
2025-07-14,T03,P007,Fruta,35,29.5,0,0,0.0,0.0,30
2025-07-14,T04,P005,Panaderia,36,25.7,0,0,0.0,0.0,36
2025-07-14,T05,P003,Lacteos,56,30.8,0,0,0.0,0.0,86
2025-07-15,T01,P001,Bebidas,88,27.7,0,0,0.0,0.0,82
2025-07-15,T01,P011,Bazar,6,27.7,0,0,0.0,0.0,14
2025-07-15,T02,P009,Carne,25,30.4,0,0,0.0,0.0,38
2025-07-15,T03,P007,Fruta,41,28.4,0,0,0.0,0.0,109
2025-07-15,T04,P005,Panaderia,31,25.1,0,0,0.0,0.0,81
2025-07-15,T05,P003,Lacteos,51,34.6,0,0,0.0,0.0,128
2025-07-16,T01,P001,Bebidas,111,29.9,0,0,0.0,0.0,137
2025-07-16,T01,P011,Bazar,6,29.9,0,0,0.0,0.0,6
2025-07-16,T02,P009,Carne,42,31.7,1.5,1,0.15,0.0,57
2025-07-16,T03,P007,Fruta,54,28.7,0,1,0.2,0.0,128
2025-07-16,T04,P005,Panaderia,39,26.0,0,0,0.0,0.0,78
2025-07-16,T05,P003,Lacteos,51,30.6,0,0,0.0,0.0,89
2025-07-17,T01,P001,Bebidas,102,22.9,0,1,0.15,0.0,129
2025-07-17,T01,P011,Bazar,4,22.9,0,0,0.0,0.0,8
2025-07-17,T02,P009,Carne,30,32.7,0,0,0.0,0.0,84
2025-07-17,T03,P007,Fruta,49,27.8,0,0,0.0,0.0,119
2025-07-17,T04,P005,Panaderia,36,26.9,0,0,0.0,0.0,35
2025-07-17,T05,P003,Lacteos,49,29.2,0,0,0.0,0.0,77
2025-07-18,T01,P001,Bebidas,129,27.7,0,0,0.0,0.157,140
2025-07-18,T01,P011,Bazar,6,27.7,0,0,0.0,0.157,14
2025-07-18,T02,P009,Carne,28,29.6,0,0,0.0,0.0,50
2025-07-18,T03,P007,Fruta,42,29.8,0,0,0.0,0.0,43
2025-07-18,T04,P005,Panaderia,43,26.0,0,0,0.0,0.119,89
2025-07-18,T05,P003,Lacteos,63,30.0,0,0,0.0,0.0,151
2025-07-19,T01,P001,Bebidas,102,26.8,0,0,0.0,0.0,213
2025-07-19,T01,P011,Bazar,6,26.8,0,0,0.0,0.0,12
2025-07-19,T02,P009,Carne,36,29.9,0,0,0.0,0.0,93
2025-07-19,T03,P007,Fruta,36,27.9,0,0,0.0,0.0,87
2025-07-19,T04,P005,Panaderia,38,26.5,0,0,0.0,0.0,106
2025-07-19,T05,P003,Lacteos,57,29.6,0,0,0.0,0.0,59
2025-07-20,T01,P001,Bebidas,87,24.0,0,0,0.0,0.0,156
2025-07-20,T01,P011,Bazar,5,24.0,0,0,0.0,0.0,12
2025-07-20,T02,P009,Carne,34,33.1,0,1,0.15,0.0,50
2025-07-20,T03,P007,Fruta,28,27.0,0,0,0.0,0.0,78
2025-07-20,T04,P005,Panaderia,26,24.0,5.4,0,0.0,0.0,38
2025-07-20,T05,P003,Lacteos,54,33.1,0,0,0.0,0.0,60
2025-07-21,T01,P001,Bebidas,94,23.6,0,0,0.0,0.0,222
2025-07-21,T01,P011,Bazar,4,23.6,0,0,0.0,0.0,4
2025-07-21,T02,P009,Carne,27,32.8,0,0,0.0,0.0,61
2025-07-21,T03,P007,Fruta,42,25.7,0,0,0.0,0.0,47
2025-07-21,T04,P005,Panaderia,31,24.2,0,0,0.0,0.0,34
2025-07-21,T05,P003,Lacteos,43,30.8,0,0,0.0,0.0,104
2025-07-22,T01,P001,Bebidas,78,24.0,0,0,0.0,0.0,127
2025-07-22,T01,P011,Bazar,4,24.0,0,0,0.0,0.0,3
2025-07-22,T02,P009,Carne,27,31.3,0,0,0.0,0.0,59
2025-07-22,T03,P007,Fruta,38,25.5,0,0,0.0,0.0,60
2025-07-22,T04,P005,Panaderia,40,21.2,0,0,0.0,0.0,68
2025-07-22,T05,P003,Lacteos,49,30.6,0,0,0.0,0.0,112
2025-07-23,T01,P001,Bebidas,100,25.8,0,0,0.0,0.0,207
2025-07-23,T01,P011,Bazar,3,25.8,0,0,0.0,0.0,5
2025-07-23,T02,P009,Carne,35,31.5,0,0,0.0,0.0,86
2025-07-23,T03,P007,Fruta,41,25.6,0,0,0.0,0.0,45
2025-07-23,T04,P005,Panaderia,36,23.2,0,0,0.0,0.0,54
2025-07-23,T05,P003,Lacteos,50,27.5,0,0,0.0,0.0,66
2025-07-24,T01,P001,Bebidas,127,24.3,0,1,0.2,0.0,333
2025-07-24,T01,P011,Bazar,6,24.3,0,0,0.0,0.0,10
2025-07-24,T02,P009,Carne,32,32.5,0,0,0.0,0.0,83
2025-07-24,T03,P007,Fruta,37,27.4,0,0,0.0,0.0,62
2025-07-24,T04,P005,Panaderia,35,24.6,0,0,0.0,0.0,44
2025-07-24,T05,P003,Lacteos,49,29.6,0,0,0.0,0.0,98
2025-07-25,T01,P001,Bebidas,108,25.2,0,0,0.0,0.0,179
2025-07-25,T01,P011,Bazar,6,25.2,0,0,0.0,0.0,7
2025-07-25,T02,P009,Carne,27,29.9,0,0,0.0,0.0,33
2025-07-25,T03,P007,Fruta,61,25.8,0,0,0.0,0.0,143
2025-07-25,T04,P005,Panaderia,43,26.2,0,0,0.0,0.0,102
2025-07-25,T05,P003,Lacteos,80,34.0,0,0,0.0,0.202,209
2025-07-26,T01,P001,Bebidas,103,23.7,0,0,0.0,0.0,85
2025-07-26,T01,P011,Bazar,6,23.7,0,0,0.0,0.0,11
2025-07-26,T02,P009,Carne,24,35.3,0,0,0.0,0.0,65
2025-07-26,T03,P007,Fruta,49,29.2,0,0,0.0,0.0,78
2025-07-26,T04,P005,Panaderia,47,25.1,0,0,0.0,0.0,69
2025-07-26,T05,P003,Lacteos,55,30.6,4.7,0,0.0,0.0,49
2025-07-27,T01,P001,Bebidas,96,27.5,0,0,0.0,0.0,251
2025-07-27,T01,P011,Bazar,6,27.5,0,0,0.0,0.0,13
2025-07-27,T02,P009,Carne,29,31.8,0,0,0.0,0.0,33
2025-07-27,T03,P007,Fruta,29,26.2,0,0,0.0,0.0,26
2025-07-27,T04,P005,Panaderia,33,27.5,0,0,0.0,0.0,61
2025-07-27,T05,P003,Lacteos,58,35.0,0,0,0.0,0.0,117
2025-07-28,T01,P001,Bebidas,89,23.0,0,0,0.0,0.0,204
2025-07-28,T01,P011,Bazar,5,23.0,0,0,0.0,0.0,9
2025-07-28,T02,P009,Carne,26,30.5,0,0,0.0,0.0,54
2025-07-28,T03,P007,Fruta,41,25.5,0,0,0.0,0.0,100
2025-07-28,T04,P005,Panaderia,53,24.9,0,1,0.15,0.0,138
2025-07-28,T05,P003,Lacteos,49,26.8,0,0,0.0,0.0,79
2025-07-29,T01,P001,Bebidas,98,27.2,0,0,0.0,0.0,100
2025-07-29,T01,P011,Bazar,6,27.2,0,0,0.0,0.0,9
2025-07-29,T02,P009,Carne,37,31.4,0,0,0.0,0.0,73
2025-07-29,T03,P007,Fruta,43,26.1,0,0,0.0,0.0,113
2025-07-29,T04,P005,Panaderia,40,26.1,0,0,0.0,0.0,47
2025-07-29,T05,P003,Lacteos,36,31.9,0,0,0.0,0.0,59
2025-07-30,T01,P001,Bebidas,144,27.6,0,1,0.15,0.0,117
2025-07-30,T01,P011,Bazar,5,27.6,0,0,0.0,0.0,10
2025-07-30,T02,P009,Carne,22,30.1,0,0,0.0,0.0,51
2025-07-30,T03,P007,Fruta,41,27.3,0,0,0.0,0.0,79
2025-07-30,T04,P005,Panaderia,44,24.3,0,0,0.0,0.0,78
2025-07-30,T05,P003,Lacteos,53,29.9,11.2,0,0.0,0.0,136
2025-07-31,T01,P001,Bebidas,113,29.7,0,0,0.0,0.0,111
2025-07-31,T01,P011,Bazar,6,29.7,0,1,0.1,0.0,10
2025-07-31,T02,P009,Carne,22,31.9,0,0,0.0,0.0,29
2025-07-31,T03,P007,Fruta,31,27.0,0,0,0.0,0.0,50
2025-07-31,T04,P005,Panaderia,34,28.8,0,0,0.0,0.0,68
2025-07-31,T05,P003,Lacteos,53,27.9,0,0,0.0,0.0,73
2025-08-01,T01,P001,Bebidas,133,19.3,0,1,0.15,0.0,293
2025-08-01,T01,P011,Bazar,7,19.3,0,0,0.0,0.0,20
2025-08-01,T02,P009,Carne,35,24.7,0,0,0.0,0.0,68
2025-08-01,T03,P007,Fruta,53,23.3,0,1,0.15,0.0,90
2025-08-01,T04,P005,Panaderia,43,18.4,0,0,0.0,0.0,72
2025-08-01,T05,P003,Lacteos,61,23.7,0,0,0.0,0.0,142
2025-08-02,T01,P001,Bebidas,113,20.4,0,0,0.0,0.0,305
2025-08-02,T01,P011,Bazar,6,20.4,0,0,0.0,0.0,13
2025-08-02,T02,P009,Carne,34,26.9,0,0,0.0,0.0,66
2025-08-02,T03,P007,Fruta,56,21.0,0,0,0.0,0.199,69
2025-08-02,T04,P005,Panaderia,44,19.9,0,0,0.0,0.0,115
2025-08-02,T05,P003,Lacteos,57,25.4,0,0,0.0,0.148,139
2025-08-03,T01,P001,Bebidas,103,19.3,0,0,0.0,0.0,88
2025-08-03,T01,P011,Bazar,4,19.3,0,0,0.0,0.0,10
2025-08-03,T02,P009,Carne,28,27.1,0,0,0.0,0.0,68
2025-08-03,T03,P007,Fruta,39,25.3,0,0,0.0,0.0,101
2025-08-03,T04,P005,Panaderia,33,23.1,0,0,0.0,0.0,44
2025-08-03,T05,P003,Lacteos,63,20.6,0,1,0.25,0.0,89
2025-08-04,T01,P001,Bebidas,99,23.2,0,0,0.0,0.0,250
2025-08-04,T01,P011,Bazar,6,23.2,0,0,0.0,0.0,14
2025-08-04,T02,P009,Carne,35,26.0,0,0,0.0,0.0,80
2025-08-04,T03,P007,Fruta,55,24.4,0,1,0.2,0.0,103
2025-08-04,T04,P005,Panaderia,37,24.8,0,0,0.0,0.0,49
2025-08-04,T05,P003,Lacteos,48,31.5,0,0,0.0,0.0,46
2025-08-05,T01,P001,Bebidas,92,24.6,0,0,0.0,0.0,173
2025-08-05,T01,P011,Bazar,4,24.6,0,0,0.0,0.0,5
2025-08-05,T02,P009,Carne,27,27.0,0,0,0.0,0.0,60
2025-08-05,T03,P007,Fruta,30,20.8,0,0,0.0,0.0,37
2025-08-05,T04,P005,Panaderia,33,19.6,17.1,0,0.0,0.0,76
2025-08-05,T05,P003,Lacteos,52,25.3,0,0,0.0,0.0,122
2025-08-06,T01,P001,Bebidas,78,22.3,0,0,0.0,0.0,99
2025-08-06,T01,P011,Bazar,6,22.3,0,0,0.0,0.0,10
2025-08-06,T02,P009,Carne,32,29.9,0,0,0.0,0.0,57
2025-08-06,T03,P007,Fruta,38,22.8,0,0,0.0,0.0,104
2025-08-06,T04,P005,Panaderia,55,22.8,0,1,0.25,0.0,56
2025-08-06,T05,P003,Lacteos,50,26.1,0,0,0.0,0.0,105
2025-08-07,T01,P001,Bebidas,95,22.9,0,0,0.0,0.0,256
2025-08-07,T01,P011,Bazar,5,22.9,0,0,0.0,0.0,5
2025-08-07,T02,P009,Carne,30,24.6,0,0,0.0,0.0,63
2025-08-07,T03,P007,Fruta,29,27.0,0,0,0.0,0.0,78
2025-08-07,T04,P005,Panaderia,45,21.5,0,1,0.2,0.0,101
2025-08-07,T05,P003,Lacteos,59,27.0,0,0,0.0,0.0,130
2025-08-08,T01,P001,Bebidas,104,23.6,0,0,0.0,0.0,275
2025-08-08,T01,P011,Bazar,7,23.6,0,0,0.0,0.0,19
2025-08-08,T02,P009,Carne,38,28.0,0,0,0.0,0.0,98
2025-08-08,T03,P007,Fruta,39,24.3,0,0,0.0,0.0,77
2025-08-08,T04,P005,Panaderia,40,23.9,0,0,0.0,0.0,76
2025-08-08,T05,P003,Lacteos,52,28.8,0,0,0.0,0.0,82
2025-08-09,T01,P001,Bebidas,118,21.3,0,0,0.0,0.0,330
2025-08-09,T01,P011,Bazar,6,21.3,0,0,0.0,0.0,9
2025-08-09,T02,P009,Carne,37,24.7,0,0,0.0,0.0,74
2025-08-09,T03,P007,Fruta,37,23.3,0,0,0.0,0.0,54
2025-08-09,T04,P005,Panaderia,30,21.8,0,0,0.0,0.0,57
2025-08-09,T05,P003,Lacteos,51,29.7,0,0,0.0,0.0,137
2025-08-10,T01,P001,Bebidas,109,19.1,0,0,0.0,0.35,298
2025-08-10,T01,P011,Bazar,7,19.1,0,0,0.0,0.35,6
2025-08-10,T02,P009,Carne,20,28.0,0,0,0.0,0.0,25
2025-08-10,T03,P007,Fruta,19,25.3,0,0,0.0,0.0,30
2025-08-10,T04,P005,Panaderia,33,21.1,0,0,0.0,0.0,33
2025-08-10,T05,P003,Lacteos,42,27.6,7.0,0,0.0,0.0,83
2025-08-11,T01,P001,Bebidas,135,20.0,0,0,0.0,0.35,176
2025-08-11,T01,P011,Bazar,6,20.0,0,0,0.0,0.35,10
2025-08-11,T02,P009,Carne,25,30.5,0,0,0.0,0.0,65
2025-08-11,T03,P007,Fruta,36,22.7,0,0,0.0,0.0,91
2025-08-11,T04,P005,Panaderia,40,24.1,0,0,0.0,0.0,63
2025-08-11,T05,P003,Lacteos,38,23.0,0,0,0.0,0.0,43
2025-08-12,T01,P001,Bebidas,122,20.6,0,0,0.0,0.35,123
2025-08-12,T01,P011,Bazar,7,20.6,0,0,0.0,0.35,7
2025-08-12,T02,P009,Carne,29,26.6,0,0,0.0,0.0,70
2025-08-12,T03,P007,Fruta,42,29.0,0,0,0.0,0.0,73
2025-08-12,T04,P005,Panaderia,38,19.6,4.1,0,0.0,0.0,55
2025-08-12,T05,P003,Lacteos,52,25.7,0,0,0.0,0.0,86
2025-08-13,T01,P001,Bebidas,127,20.7,0,0,0.0,0.35,197
2025-08-13,T01,P011,Bazar,7,20.7,0,0,0.0,0.35,7
2025-08-13,T02,P009,Carne,26,24.7,0,0,0.0,0.0,51
2025-08-13,T03,P007,Fruta,45,24.1,0,0,0.0,0.0,89
2025-08-13,T04,P005,Panaderia,32,19.4,16.2,0,0.0,0.0,62
2025-08-13,T05,P003,Lacteos,49,23.1,0,0,0.0,0.0,120
2025-08-14,T01,P001,Bebidas,107,19.6,0,0,0.0,0.35,112
2025-08-14,T01,P011,Bazar,6,19.6,0,0,0.0,0.35,9
2025-08-14,T02,P009,Carne,30,28.7,0,0,0.0,0.0,61
2025-08-14,T03,P007,Fruta,37,21.3,7.7,0,0.0,0.0,100
2025-08-14,T04,P005,Panaderia,55,22.0,0,1,0.2,0.0,86
2025-08-14,T05,P003,Lacteos,52,26.5,0,0,0.0,0.0,85
2025-08-15,T01,P001,Bebidas,145,21.8,0,0,0.0,0.35,319
2025-08-15,T01,P011,Bazar,7,21.8,0,0,0.0,0.35,9
2025-08-15,T02,P009,Carne,28,29.0,0,0,0.0,0.0,61
2025-08-15,T03,P007,Fruta,48,23.4,0,0,0.0,0.0,119
2025-08-15,T04,P005,Panaderia,49,22.7,0,0,0.0,0.0,111
2025-08-15,T05,P003,Lacteos,57,24.9,8.3,0,0.0,0.0,129
2025-08-16,T01,P001,Bebidas,191,23.4,0,1,0.1,0.35,279
2025-08-16,T01,P011,Bazar,8,23.4,0,0,0.0,0.35,8
2025-08-16,T02,P009,Carne,26,23.7,0,0,0.0,0.0,36
2025-08-16,T03,P007,Fruta,43,25.5,0,0,0.0,0.0,48
2025-08-16,T04,P005,Panaderia,42,23.5,0,0,0.0,0.0,75
2025-08-16,T05,P003,Lacteos,52,24.1,0,0,0.0,0.0,47
2025-08-17,T01,P001,Bebidas,155,18.3,0,1,0.15,0.35,321
2025-08-17,T01,P011,Bazar,7,18.3,0,0,0.0,0.35,15
2025-08-17,T02,P009,Carne,24,26.3,0,0,0.0,0.0,59
2025-08-17,T03,P007,Fruta,43,23.8,0,0,0.0,0.0,54
2025-08-17,T04,P005,Panaderia,34,25.1,0,0,0.0,0.0,80
2025-08-17,T05,P003,Lacteos,40,26.7,0,0,0.0,0.0,69
2025-08-18,T01,P001,Bebidas,110,23.2,0,0,0.0,0.0,256
2025-08-18,T01,P011,Bazar,5,23.2,0,0,0.0,0.0,12
2025-08-18,T02,P009,Carne,27,25.5,0,0,0.0,0.0,26
2025-08-18,T03,P007,Fruta,39,23.1,0,0,0.0,0.0,85
2025-08-18,T04,P005,Panaderia,59,20.2,0,1,0.25,0.0,140
2025-08-18,T05,P003,Lacteos,45,21.4,0,0,0.0,0.0,114
2025-08-19,T01,P001,Bebidas,101,24.1,0,0,0.0,0.0,177
2025-08-19,T01,P011,Bazar,5,24.1,0,0,0.0,0.0,11
2025-08-19,T02,P009,Carne,22,25.0,0,0,0.0,0.0,59
2025-08-19,T03,P007,Fruta,43,19.9,0,0,0.0,0.0,87
2025-08-19,T04,P005,Panaderia,32,20.7,0,0,0.0,0.0,36
2025-08-19,T05,P003,Lacteos,42,25.5,1.7,0,0.0,0.0,44
2025-08-20,T01,P001,Bebidas,95,23.6,0,0,0.0,0.0,151
2025-08-20,T01,P011,Bazar,6,23.6,0,0,0.0,0.0,11
2025-08-20,T02,P009,Carne,26,25.0,0,0,0.0,0.0,50
2025-08-20,T03,P007,Fruta,41,25.6,10.5,0,0.0,0.0,82
2025-08-20,T04,P005,Panaderia,33,19.4,0,0,0.0,0.0,37
2025-08-20,T05,P003,Lacteos,70,26.7,0,1,0.1,0.0,139
2025-08-21,T01,P001,Bebidas,98,24.5,0,0,0.0,0.0,173
2025-08-21,T01,P011,Bazar,7,24.5,0,1,0.2,0.0,12
2025-08-21,T02,P009,Carne,25,22.9,12.3,0,0.0,0.0,39
2025-08-21,T03,P007,Fruta,37,22.4,0,0,0.0,0.0,99
2025-08-21,T04,P005,Panaderia,34,21.4,13.2,0,0.0,0.0,91
2025-08-21,T05,P003,Lacteos,59,22.6,0,0,0.0,0.0,92
2025-08-22,T01,P001,Bebidas,142,22.1,0,1,0.25,0.0,332
2025-08-22,T01,P011,Bazar,6,22.1,0,0,0.0,0.0,13
2025-08-22,T02,P009,Carne,36,28.1,0,1,0.1,0.0,47
2025-08-22,T03,P007,Fruta,41,23.5,0,0,0.0,0.0,65
2025-08-22,T04,P005,Panaderia,46,19.0,0,0,0.0,0.0,64
2025-08-22,T05,P003,Lacteos,52,30.6,0,0,0.0,0.0,101
2025-08-23,T01,P001,Bebidas,150,25.5,0,1,0.15,0.0,417
2025-08-23,T01,P011,Bazar,4,25.5,0,0,0.0,0.0,7
2025-08-23,T02,P009,Carne,43,27.1,0,1,0.2,0.0,48
2025-08-23,T03,P007,Fruta,44,25.6,0,0,0.0,0.0,122
2025-08-23,T04,P005,Panaderia,58,20.1,0,1,0.2,0.0,74
2025-08-23,T05,P003,Lacteos,54,25.9,15.2,0,0.0,0.0,138
2025-08-24,T01,P001,Bebidas,97,20.6,0,1,0.2,0.0,165
2025-08-24,T01,P011,Bazar,5,20.6,0,0,0.0,0.0,8
2025-08-24,T02,P009,Carne,24,27.0,0,0,0.0,0.0,21
2025-08-24,T03,P007,Fruta,38,24.4,6.5,0,0.0,0.0,104
2025-08-24,T04,P005,Panaderia,39,20.0,0,0,0.0,0.0,47
2025-08-24,T05,P003,Lacteos,48,25.3,10.5,0,0.0,0.0,56
2025-08-25,T01,P001,Bebidas,110,19.0,16.8,0,0.0,0.0,189
2025-08-25,T01,P011,Bazar,8,19.0,16.8,0,0.0,0.0,22
2025-08-25,T02,P009,Carne,28,27.5,0,0,0.0,0.0,53
2025-08-25,T03,P007,Fruta,36,21.5,0,0,0.0,0.0,86
2025-08-25,T04,P005,Panaderia,39,24.4,0,0,0.0,0.0,100
2025-08-25,T05,P003,Lacteos,54,24.1,0,0,0.0,0.0,142
2025-08-26,T01,P001,Bebidas,89,23.7,0,0,0.0,0.0,86
2025-08-26,T01,P011,Bazar,6,23.7,0,0,0.0,0.0,15
2025-08-26,T02,P009,Carne,29,26.2,0,0,0.0,0.0,28
2025-08-26,T03,P007,Fruta,43,24.2,0,0,0.0,0.0,43
2025-08-26,T04,P005,Panaderia,37,24.9,0,0,0.0,0.0,56
2025-08-26,T05,P003,Lacteos,47,25.8,0,0,0.0,0.0,104
2025-08-27,T01,P001,Bebidas,125,21.2,0,1,0.1,0.0,170
2025-08-27,T01,P011,Bazar,5,21.2,0,0,0.0,0.0,5
2025-08-27,T02,P009,Carne,26,25.4,0,0,0.0,0.0,41
2025-08-27,T03,P007,Fruta,34,23.4,0,0,0.0,0.0,91
2025-08-27,T04,P005,Panaderia,33,18.5,0,0,0.0,0.0,74
2025-08-27,T05,P003,Lacteos,54,26.1,0,0,0.0,0.0,147
2025-08-28,T01,P001,Bebidas,80,20.4,0,0,0.0,0.0,167
2025-08-28,T01,P011,Bazar,5,20.4,0,0,0.0,0.0,5
2025-08-28,T02,P009,Carne,24,28.5,0,0,0.0,0.0,50
2025-08-28,T03,P007,Fruta,43,25.2,0,0,0.0,0.0,83
2025-08-28,T04,P005,Panaderia,28,22.2,0,0,0.0,0.0,53
2025-08-28,T05,P003,Lacteos,52,23.4,0,0,0.0,0.0,67
2025-08-29,T01,P001,Bebidas,135,22.3,0,0,0.0,0.0,351
2025-08-29,T01,P011,Bazar,6,22.3,0,0,0.0,0.0,16
2025-08-29,T02,P009,Carne,38,28.3,0,0,0.0,0.0,38
2025-08-29,T03,P007,Fruta,42,25.3,0,0,0.0,0.0,90
2025-08-29,T04,P005,Panaderia,37,22.2,0,0,0.0,0.0,101
2025-08-29,T05,P003,Lacteos,46,30.3,0,0,0.0,0.158,42
2025-08-30,T01,P001,Bebidas,105,24.7,6.0,0,0.0,0.0,249
2025-08-30,T01,P011,Bazar,7,24.7,6.0,0,0.0,0.0,9
2025-08-30,T02,P009,Carne,41,26.4,0,1,0.25,0.0,45
2025-08-30,T03,P007,Fruta,39,21.1,0,0,0.0,0.0,94
2025-08-30,T04,P005,Panaderia,29,19.9,0,0,0.0,0.0,40
