fecha,tienda_id,ciudad,temperatura_media,lluvia_mm
2025-01-24,T03,Almeria,7.9,0
2025-01-24,T04,Granada,4.1,5.7
2025-01-24,T05,Cordoba,5.9,0
2025-01-25,T01,Malaga,8.4,0
2025-01-25,T02,Sevilla,7.0,0
2025-01-25,T03,Almeria,8.7,0
2025-01-25,T04,Granada,4.1,0
2025-01-25,T05,Cordoba,9.4,0
2025-01-26,T01,Malaga,12.6,16.5
2025-01-26,T02,Sevilla,9.9,0
2025-01-26,T03,Almeria,10.9,0
2025-01-26,T04,Granada,4.7,0
2025-01-26,T05,Cordoba,11.9,0
2025-01-27,T01,Malaga,8.1,0
2025-01-27,T02,Sevilla,8.5,11.6
2025-01-27,T03,Almeria,11.5,0
2025-01-27,T04,Granada,3.8,0
2025-01-27,T05,Cordoba,8.9,0
2025-01-28,T01,Malaga,10.7,0
2025-01-28,T02,Sevilla,9.3,0
2025-01-28,T03,Almeria,10.3,0
2025-01-28,T04,Granada,2.4,0
2025-01-28,T05,Cordoba,5.4,0
2025-01-29,T01,Malaga,12.0,0
2025-01-29,T02,Sevilla,8.6,0
2025-01-29,T03,Almeria,4.3,0
2025-01-29,T04,Granada,4.4,0
2025-01-29,T05,Cordoba,7.3,0
2025-01-30,T01,Malaga,11.2,0
2025-01-30,T02,Sevilla,8.5,0
2025-01-30,T03,Almeria,10.7,0
2025-01-30,T04,Granada,4.4,3.5
2025-01-30,T05,Cordoba,10.5,0
2025-01-31,T01,Malaga,7.5,0
2025-01-31,T02,Sevilla,8.2,0
2025-01-31,T03,Almeria,13.7,1.9
2025-01-31,T04,Granada,3.5,0
2025-01-31,T05,Cordoba,6.3,0
2025-02-01,T01,Malaga,16.9,10.8
2025-02-01,T02,Sevilla,12.8,0
2025-02-01,T03,Almeria,16.6,0
2025-02-01,T04,Granada,4.9,0
2025-02-01,T05,Cordoba,12.5,0
2025-02-02,T01,Malaga,11.5,0
2025-02-02,T02,Sevilla,13.4,0
2025-02-02,T03,Almeria,11.4,0
2025-02-02,T04,Granada,9.4,0
2025-02-02,T05,Cordoba,13.3,0
2025-02-03,T01,Malaga,13.5,0
2025-02-03,T02,Sevilla,11.9,0
2025-02-03,T03,Almeria,14.0,0
2025-02-03,T04,Granada,9.6,0
2025-02-03,T05,Cordoba,16.0,0
2025-02-04,T01,Malaga,15.1,0
2025-02-04,T02,Sevilla,10.4,11.5
2025-02-04,T03,Almeria,11.7,0
2025-02-04,T04,Granada,10.5,0
2025-02-04,T05,Cordoba,14.6,0
2025-02-05,T01,Malaga,13.1,8.8
2025-02-05,T02,Sevilla,14.6,0
2025-02-05,T03,Almeria,16.1,0
2025-02-05,T04,Granada,9.1,0
2025-02-05,T05,Cordoba,15.6,17.5
2025-02-06,T01,Malaga,17.7,0
2025-02-06,T02,Sevilla,12.6,0
2025-02-06,T03,Almeria,16.8,0
2025-02-06,T04,Granada,9.6,17.8
2025-02-06,T05,Cordoba,9.6,1.9
2025-02-07,T01,Malaga,13.5,0
2025-02-07,T02,Sevilla,20.7,16.3
2025-02-07,T03,Almeria,18.1,0
2025-02-07,T04,Granada,5.6,0
2025-02-07,T05,Cordoba,7.0,0
2025-02-08,T01,Malaga,12.7,0
2025-02-08,T02,Sevilla,14.4,4.6
2025-02-08,T03,Almeria,14.5,0
2025-02-08,T04,Granada,13.9,0
2025-02-08,T05,Cordoba,11.0,0
2025-02-09,T01,Malaga,9.4,0
2025-02-09,T02,Sevilla,13.3,0
2025-02-09,T03,Almeria,17.5,0
2025-02-09,T04,Granada,8.4,0
2025-02-09,T05,Cordoba,16.3,0
2025-02-10,T01,Malaga,18.1,10.0
2025-02-10,T02,Sevilla,10.4,0
2025-02-10,T03,Almeria,12.0,10.4
2025-02-10,T04,Granada,7.8,0
2025-02-10,T05,Cordoba,9.1,6.0
2025-02-11,T01,Malaga,16.4,0
2025-02-11,T02,Sevilla,14.1,0
2025-02-11,T03,Almeria,13.7,0
2025-02-11,T04,Granada,7.8,0
2025-02-11,T05,Cordoba,13.7,0
2025-02-12,T01,Malaga,13.1,0
2025-02-12,T02,Sevilla,10.7,0
2025-02-12,T03,Almeria,11.4,0
2025-02-12,T04,Granada,7.6,0
2025-02-12,T05,Cordoba,12.7,3.7
2025-02-13,T01,Malaga,13.3,0
2025-02-13,T02,Sevilla,15.7,0
2025-02-13,T03,Almeria,11.3,0
2025-02-13,T04,Granada,10.0,0
2025-02-13,T05,Cordoba,12.8,0
2025-02-14,T01,Malaga,11.0,0
2025-02-14,T02,Sevilla,11.4,0
2025-02-14,T03,Almeria,17.6,11.1
2025-02-14,T04,Granada,8.5,0
2025-02-14,T05,Cordoba,12.3,12.3
2025-02-15,T01,Malaga,14.2,0
2025-02-15,T02,Sevilla,11.7,0
2025-02-15,T03,Almeria,20.1,0
2025-02-15,T04,Granada,8.3,0
2025-02-15,T05,Cordoba,10.9,0
2025-02-16,T01,Malaga,12.3,0
2025-02-16,T02,Sevilla,14.5,0
2025-02-16,T03,Almeria,12.8,0
2025-02-16,T04,Granada,13.0,0
2025-02-16,T05,Cordoba,7.3,0
2025-02-17,T01,Malaga,15.7,9.9
2025-02-17,T02,Sevilla,11.7,0
2025-02-17,T03,Almeria,13.0,0
2025-02-17,T04,Granada,8.1,0
2025-02-17,T05,Cordoba,13.3,0
2025-02-18,T01,Malaga,16.4,0
2025-02-18,T02,Sevilla,15.5,0
2025-02-18,T03,Almeria,16.6,0
2025-02-18,T04,Granada,8.0,4.5
2025-02-18,T05,Cordoba,12.7,0
2025-02-19,T01,Malaga,11.6,0
2025-02-19,T02,Sevilla,14.8,2.0
2025-02-19,T03,Almeria,15.9,6.1
2025-02-19,T04,Granada,10.0,0
2025-02-19,T05,Cordoba,12.4,0
2025-02-20,T01,Malaga,14.9,0
2025-02-20,T02,Sevilla,10.5,0
2025-02-20,T03,Almeria,16.8,0
2025-02-20,T04,Granada,10.8,0
2025-02-20,T05,Cordoba,12.8,0
2025-02-21,T01,Malaga,14.8,0
2025-02-21,T02,Sevilla,17.6,0
2025-02-21,T03,Almeria,11.4,0
2025-02-21,T04,Granada,10.9,0
2025-02-21,T05,Cordoba,10.0,4.2
2025-02-22,T01,Malaga,14.5,0
2025-02-22,T02,Sevilla,15.1,0
2025-02-22,T03,Almeria,13.3,0
2025-02-22,T04,Granada,5.6,0
2025-02-22,T05,Cordoba,13.1,0
2025-02-23,T01,Malaga,12.8,3.6
2025-02-23,T02,Sevilla,11.9,0
2025-02-23,T03,Almeria,11.5,0
2025-02-23,T04,Granada,10.7,17.1
2025-02-23,T05,Cordoba,12.3,0
2025-02-24,T01,Malaga,13.5,0
2025-02-24,T02,Sevilla,15.9,0
2025-02-24,T03,Almeria,15.4,0
2025-02-24,T04,Granada,10.1,0
2025-02-24,T05,Cordoba,12.8,0
2025-02-25,T01,Malaga,10.5,0
2025-02-25,T02,Sevilla,9.0,0
2025-02-25,T03,Almeria,15.9,0
2025-02-25,T04,Granada,8.4,4.7
2025-02-25,T05,Cordoba,11.3,0
2025-02-26,T01,Malaga,12.4,0
2025-02-26,T02,Sevilla,9.8,10.5
2025-02-26,T03,Almeria,14.8,0
2025-02-26,T04,Granada,8.2,0
2025-02-26,T05,Cordoba,12.2,0
2025-02-27,T01,Malaga,12.6,0
2025-02-27,T02,Sevilla,9.5,0
2025-02-27,T03,Almeria,13.3,0
2025-02-27,T04,Granada,8.8,0
2025-02-27,T05,Cordoba,13.1,0
2025-02-28,T01,Malaga,18.1,0
2025-02-28,T02,Sevilla,15.4,0
2025-02-28,T03,Almeria,8.6,0
2025-02-28,T04,Granada,12.0,0
2025-02-28,T05,Cordoba,12.4,0
2025-03-01,T01,Malaga,18.7,0
2025-03-01,T02,Sevilla,17.0,0
2025-03-01,T03,Almeria,19.5,12.1
2025-03-01,T04,Granada,12.2,0
2025-03-01,T05,Cordoba,15.1,0
2025-03-02,T01,Malaga,12.6,0
2025-03-02,T02,Sevilla,18.7,0
2025-03-02,T03,Almeria,16.9,0
2025-03-02,T04,Granada,13.0,0
2025-03-02,T05,Cordoba,19.3,0
2025-03-03,T01,Malaga,15.0,0
2025-03-03,T02,Sevilla,20.5,0
2025-03-03,T03,Almeria,18.1,0
2025-03-03,T04,Granada,16.6,0
2025-03-03,T05,Cordoba,14.9,0
2025-03-04,T01,Malaga,18.5,10.7
2025-03-04,T02,Sevilla,21.0,0
2025-03-04,T03,Almeria,17.4,0
2025-03-04,T04,Granada,14.8,12.2
2025-03-04,T05,Cordoba,18.5,0
2025-03-05,T01,Malaga,17.8,0
2025-03-05,T02,Sevilla,22.1,0
2025-03-05,T03,Almeria,22.9,0
2025-03-05,T04,Granada,15.4,4.6
2025-03-05,T05,Cordoba,19.5,1.5
2025-03-06,T01,Malaga,20.5,0
2025-03-06,T02,Sevilla,21.0,2.0
2025-03-06,T03,Almeria,20.6,0
2025-03-06,T04,Granada,12.5,0
2025-03-06,T05,Cordoba,21.0,0
2025-03-07,T01,Malaga,19.9,0
2025-03-07,T02,Sevilla,23.3,0
2025-03-07,T03,Almeria,20.3,0
2025-03-07,T04,Granada,17.8,0
2025-03-07,T05,Cordoba,18.0,0
2025-03-08,T01,Malaga,18.3,6.7
2025-03-08,T02,Sevilla,17.2,0
2025-03-08,T03,Almeria,17.7,1.6
2025-03-08,T04,Granada,18.0,0
2025-03-08,T05,Cordoba,15.5,0
2025-03-09,T01,Malaga,19.0,0
2025-03-09,T02,Sevilla,18.3,0
2025-03-09,T03,Almeria,22.2,0
2025-03-09,T04,Granada,17.2,0
2025-03-09,T05,Cordoba,19.7,0
2025-03-10,T01,Malaga,19.8,0
2025-03-10,T02,Sevilla,18.8,0
2025-03-10,T03,Almeria,23.1,0
2025-03-10,T04,Granada,11.7,0
2025-03-10,T05,Cordoba,15.7,0
2025-03-11,T01,Malaga,20.4,0
2025-03-11,T02,Sevilla,18.4,0
2025-03-11,T03,Almeria,17.6,0
2025-03-11,T04,Granada,13.0,0
2025-03-11,T05,Cordoba,18.3,0
2025-03-12,T01,Malaga,17.6,0
2025-03-12,T02,Sevilla,20.1,0
2025-03-12,T03,Almeria,16.7,0
2025-03-12,T04,Granada,14.0,0
2025-03-12,T05,Cordoba,17.6,0
2025-03-13,T01,Malaga,19.6,0
2025-03-13,T02,Sevilla,17.9,0
2025-03-13,T03,Almeria,19.6,2.9
2025-03-13,T04,Granada,11.9,0
2025-03-13,T05,Cordoba,20.4,0
2025-03-14,T01,Malaga,13.8,0
2025-03-14,T02,Sevilla,18.4,15.6
2025-03-14,T03,Almeria,19.4,0
2025-03-14,T04,Granada,8.8,0
2025-03-14,T05,Cordoba,17.3,0
2025-03-15,T01,Malaga,20.0,0
2025-03-15,T02,Sevilla,23.1,0
2025-03-15,T03,Almeria,21.0,0
2025-03-15,T04,Granada,11.2,0
2025-03-15,T05,Cordoba,18.0,13.3
2025-03-16,T01,Malaga,17.0,0
2025-03-16,T02,Sevilla,20.7,0
2025-03-16,T03,Almeria,18.1,13.2
2025-03-16,T04,Granada,14.9,0
2025-03-16,T05,Cordoba,18.6,0
2025-03-17,T01,Malaga,15.9,0
2025-03-17,T02,Sevilla,17.1,8.7
2025-03-17,T03,Almeria,22.0,0
2025-03-17,T04,Granada,14.0,0
2025-03-17,T05,Cordoba,18.5,11.0
2025-03-18,T01,Malaga,18.7,0
2025-03-18,T02,Sevilla,19.7,0
2025-03-18,T03,Almeria,18.9,15.2
2025-03-18,T04,Granada,15.7,0
2025-03-18,T05,Cordoba,21.6,0
2025-03-19,T01,Malaga,17.9,0
2025-03-19,T02,Sevilla,19.9,0
2025-03-19,T03,Almeria,19.7,0
2025-03-19,T04,Granada,15.9,0
2025-03-19,T05,Cordoba,20.5,0
2025-03-20,T01,Malaga,20.6,0
2025-03-20,T02,Sevilla,19.0,2.6
2025-03-20,T03,Almeria,20.2,0
2025-03-20,T04,Granada,9.9,3.4
2025-03-20,T05,Cordoba,18.9,9.2
2025-03-21,T01,Malaga,18.1,0
2025-03-21,T02,Sevilla,18.9,0
2025-03-21,T03,Almeria,17.4,7.5
2025-03-21,T04,Granada,19.1,0
2025-03-21,T05,Cordoba,17.6,2.2
2025-03-22,T01,Malaga,14.1,0
2025-03-22,T02,Sevilla,20.9,9.5
2025-03-22,T03,Almeria,22.4,0
2025-03-22,T04,Granada,12.7,0
2025-03-22,T05,Cordoba,18.2,0
2025-03-23,T01,Malaga,14.7,0
2025-03-23,T02,Sevilla,17.6,0
2025-03-23,T03,Almeria,20.5,0
2025-03-23,T04,Granada,14.5,15.3
2025-03-23,T05,Cordoba,21.4,11.8
2025-03-24,T01,Malaga,17.1,0
2025-03-24,T02,Sevilla,15.1,0
2025-03-24,T03,Almeria,19.9,0
2025-03-24,T04,Granada,18.7,0
2025-03-24,T05,Cordoba,19.5,0
2025-03-25,T01,Malaga,14.8,16.2
2025-03-25,T02,Sevilla,21.0,0
2025-03-25,T03,Almeria,23.4,0
2025-03-25,T04,Granada,15.9,0
2025-03-25,T05,Cordoba,17.2,15.7
2025-03-26,T01,Malaga,20.3,0
2025-03-26,T02,Sevilla,19.7,0
2025-03-26,T03,Almeria,18.7,0
2025-03-26,T04,Granada,13.4,6.5
2025-03-26,T05,Cordoba,20.8,0
2025-03-27,T01,Malaga,21.5,0
2025-03-27,T02,Sevilla,18.6,0
2025-03-27,T03,Almeria,23.7,15.0
2025-03-27,T04,Granada,18.1,0
2025-03-27,T05,Cordoba,17.5,0
2025-03-28,T01,Malaga,19.3,0
2025-03-28,T02,Sevilla,19.7,2.1
2025-03-28,T03,Almeria,23.4,0
2025-03-28,T04,Granada,13.2,0
2025-03-28,T05,Cordoba,25.6,5.4
2025-03-29,T01,Malaga,19.2,0
2025-03-29,T02,Sevilla,17.5,0
2025-03-29,T03,Almeria,19.6,0
2025-03-29,T04,Granada,16.2,0
2025-03-29,T05,Cordoba,15.8,0
2025-03-30,T01,Malaga,16.5,0
2025-03-30,T02,Sevilla,18.3,0
2025-03-30,T03,Almeria,18.4,0
2025-03-30,T04,Granada,20.2,0
2025-03-30,T05,Cordoba,21.0,0
2025-03-31,T01,Malaga,22.3,0
2025-03-31,T02,Sevilla,24.4,0
2025-03-31,T03,Almeria,19.3,6.8
2025-03-31,T04,Granada,12.7,0
2025-03-31,T05,Cordoba,22.7,0
2025-04-01,T01,Malaga,20.9,0
2025-04-01,T02,Sevilla,23.8,0
2025-04-01,T03,Almeria,27.5,0
2025-04-01,T04,Granada,22.1,0
2025-04-01,T05,Cordoba,24.9,0
2025-04-02,T01,Malaga,21.6,0
2025-04-02,T02,Sevilla,29.3,0
2025-04-02,T03,Almeria,21.8,0
2025-04-02,T04,Granada,20.3,0
2025-04-02,T05,Cordoba,24.1,0
2025-04-03,T01,Malaga,23.3,0
2025-04-03,T02,Sevilla,27.7,0
2025-04-03,T03,Almeria,19.0,0
2025-04-03,T04,Granada,17.2,0
2025-04-03,T05,Cordoba,26.8,0
2025-04-04,T01,Malaga,22.9,0
2025-04-04,T02,Sevilla,24.6,0
2025-04-04,T03,Almeria,22.9,0
2025-04-04,T04,Granada,23.1,8.2
2025-04-04,T05,Cordoba,26.1,0
2025-04-05,T01,Malaga,22.4,0
2025-04-05,T02,Sevilla,26.5,0
2025-04-05,T03,Almeria,25.4,0
2025-04-05,T04,Granada,22.0,0
2025-04-05,T05,Cordoba,28.1,0
2025-04-06,T01,Malaga,21.9,0
2025-04-06,T02,Sevilla,28.0,0
2025-04-06,T03,Almeria,27.5,0
2025-04-06,T04,Granada,23.2,0
2025-04-06,T05,Cordoba,25.8,0
2025-04-07,T01,Malaga,23.3,0
2025-04-07,T02,Sevilla,26.6,0
2025-04-07,T03,Almeria,23.1,0
2025-04-07,T04,Granada,22.1,0
2025-04-07,T05,Cordoba,22.8,0
2025-04-08,T01,Malaga,20.5,0
2025-04-08,T02,Sevilla,26.9,0
2025-04-08,T03,Almeria,25.4,0
2025-04-08,T04,Granada,18.1,0
2025-04-08,T05,Cordoba,21.9,0
2025-04-09,T01,Malaga,24.7,0
2025-04-09,T02,Sevilla,25.8,16.1
2025-04-09,T03,Almeria,25.1,0
2025-04-09,T04,Granada,22.4,0
2025-04-09,T05,Cordoba,27.1,0
2025-04-10,T01,Malaga,20.8,0
2025-04-10,T02,Sevilla,22.9,0
2025-04-10,T03,Almeria,22.0,0
2025-04-10,T04,Granada,22.7,0
2025-04-10,T05,Cordoba,28.7,0
2025-04-11,T01,Malaga,23.3,0
2025-04-11,T02,Sevilla,24.6,13.0
2025-04-11,T03,Almeria,21.5,0
2025-04-11,T04,Granada,21.5,0
2025-04-11,T05,Cordoba,25.1,0
2025-04-12,T01,Malaga,20.9,0
2025-04-12,T02,Sevilla,27.1,4.6
2025-04-12,T03,Almeria,27.1,0
2025-04-12,T04,Granada,19.2,0
2025-04-12,T05,Cordoba,23.1,0
2025-04-13,T01,Malaga,24.0,0
2025-04-13,T02,Sevilla,28.5,0
2025-04-13,T03,Almeria,24.3,0
2025-04-13,T04,Granada,21.7,0
2025-04-13,T05,Cordoba,24.9,0
2025-04-14,T01,Malaga,17.5,0
2025-04-14,T02,Sevilla,25.7,0
2025-04-14,T03,Almeria,21.5,0
2025-04-14,T04,Granada,23.2,0
2025-04-14,T05,Cordoba,24.3,0
2025-04-15,T01,Malaga,25.0,0
2025-04-15,T02,Sevilla,26.1,0
2025-04-15,T03,Almeria,21.5,0
2025-04-15,T04,Granada,20.9,0
2025-04-15,T05,Cordoba,27.8,0
2025-04-16,T01,Malaga,24.7,0
2025-04-16,T02,Sevilla,26.2,0
2025-04-16,T03,Almeria,24.6,0
2025-04-16,T04,Granada,21.9,0
2025-04-16,T05,Cordoba,25.8,0
2025-04-17,T01,Malaga,25.9,0
2025-04-17,T02,Sevilla,24.5,0
2025-04-17,T03,Almeria,20.4,0
2025-04-17,T04,Granada,19.4,0
2025-04-17,T05,Cordoba,27.7,0
2025-04-18,T01,Malaga,24.2,0
2025-04-18,T02,Sevilla,27.2,0
2025-04-18,T03,Almeria,22.6,0
2025-04-18,T04,Granada,22.7,0
2025-04-18,T05,Cordoba,26.8,0
2025-04-19,T01,Malaga,18.0,0
2025-04-19,T02,Sevilla,28.8,17.7
2025-04-19,T03,Almeria,26.8,0
2025-04-19,T04,Granada,22.2,0
2025-04-19,T05,Cordoba,23.2,0
2025-04-20,T01,Malaga,23.7,0
2025-04-20,T02,Sevilla,22.6,0
2025-04-20,T03,Almeria,18.0,0
2025-04-20,T04,Granada,22.7,0
2025-04-20,T05,Cordoba,26.3,0
2025-04-21,T01,Malaga,23.5,0
2025-04-21,T02,Sevilla,26.1,0
2025-04-21,T03,Almeria,21.8,0
2025-04-21,T04,Granada,20.5,0
2025-04-21,T05,Cordoba,29.0,0
2025-04-22,T01,Malaga,18.2,8.2
2025-04-22,T02,Sevilla,30.8,0
2025-04-22,T03,Almeria,19.7,0
2025-04-22,T04,Granada,21.5,0
2025-04-22,T05,Cordoba,25.1,0
2025-04-23,T01,Malaga,22.7,11.1
2025-04-23,T02,Sevilla,24.5,0
2025-04-23,T03,Almeria,23.3,0
2025-04-23,T04,Granada,21.6,0
2025-04-23,T05,Cordoba,25.9,0
2025-04-24,T01,Malaga,18.5,0
2025-04-24,T02,Sevilla,27.2,0
2025-04-24,T03,Almeria,24.7,0
2025-04-24,T04,Granada,25.9,0
2025-04-24,T05,Cordoba,28.6,0
2025-04-25,T01,Malaga,21.6,0
2025-04-25,T02,Sevilla,21.3,0
2025-04-25,T03,Almeria,20.9,0
2025-04-25,T04,Granada,20.8,0
2025-04-25,T05,Cordoba,22.7,0
2025-04-26,T01,Malaga,20.1,0
2025-04-26,T02,Sevilla,25.7,0
2025-04-26,T03,Almeria,18.8,0
2025-04-26,T04,Granada,21.5,0
2025-04-26,T05,Cordoba,28.3,0
2025-04-27,T01,Malaga,21.5,0
2025-04-27,T02,Sevilla,28.9,0
2025-04-27,T03,Almeria,23.6,0
2025-04-27,T04,Granada,22.6,12.9
2025-04-27,T05,Cordoba,28.5,0
2025-04-28,T01,Malaga,23.6,0
2025-04-28,T02,Sevilla,28.2,0
2025-04-28,T03,Almeria,23.3,0
2025-04-28,T04,Granada,19.8,0
2025-04-28,T05,Cordoba,23.2,0
2025-04-29,T01,Malaga,25.5,0
2025-04-29,T02,Sevilla,26.3,0
2025-04-29,T03,Almeria,25.8,0
2025-04-29,T04,Granada,20.5,0
2025-04-29,T05,Cordoba,25.0,0
2025-04-30,T01,Malaga,18.2,0
2025-04-30,T02,Sevilla,27.5,0
2025-04-30,T03,Almeria,24.5,0
2025-04-30,T04,Granada,18.9,0
2025-04-30,T05,Cordoba,29.2,0
2025-05-01,T01,Malaga,25.8,0
2025-05-01,T02,Sevilla,33.3,0
2025-05-01,T03,Almeria,26.0,0
2025-05-01,T04,Granada,27.7,15.9
2025-05-01,T05,Cordoba,30.0,0
2025-05-02,T01,Malaga,26.5,0
2025-05-02,T02,Sevilla,34.2,12.5
2025-05-02,T03,Almeria,29.6,0
2025-05-02,T04,Granada,26.7,0
2025-05-02,T05,Cordoba,33.9,0
2025-05-03,T01,Malaga,26.1,0
2025-05-03,T02,Sevilla,30.3,0
2025-05-03,T03,Almeria,25.8,0
2025-05-03,T04,Granada,25.7,12.2
2025-05-03,T05,Cordoba,29.9,0
2025-05-04,T01,Malaga,22.4,0
2025-05-04,T02,Sevilla,34.4,0
2025-05-04,T03,Almeria,28.5,0
2025-05-04,T04,Granada,26.4,0
2025-05-04,T05,Cordoba,34.2,0
2025-05-05,T01,Malaga,22.5,0
2025-05-05,T02,Sevilla,31.2,0
2025-05-05,T03,Almeria,27.9,0
2025-05-05,T04,Granada,26.3,0
2025-05-05,T05,Cordoba,29.4,0
2025-05-06,T01,Malaga,22.8,0
2025-05-06,T02,Sevilla,30.1,0
2025-05-06,T03,Almeria,27.1,0
2025-05-06,T04,Granada,27.2,15.2
2025-05-06,T05,Cordoba,30.3,0
2025-05-07,T01,Malaga,24.1,0
2025-05-07,T02,Sevilla,32.2,16.9
2025-05-07,T03,Almeria,25.6,0
2025-05-07,T04,Granada,27.8,0
2025-05-07,T05,Cordoba,28.8,0
2025-05-08,T01,Malaga,21.7,0
2025-05-08,T02,Sevilla,32.0,0
2025-05-08,T03,Almeria,29.0,0
2025-05-08,T04,Granada,25.6,0
2025-05-08,T05,Cordoba,28.7,0
2025-05-09,T01,Malaga,25.2,0
2025-05-09,T02,Sevilla,31.8,0
2025-05-09,T03,Almeria,24.6,0
2025-05-09,T04,Granada,25.1,0
2025-05-09,T05,Cordoba,28.5,0
2025-05-10,T01,Malaga,23.1,0
2025-05-10,T02,Sevilla,33.3,0
2025-05-10,T03,Almeria,22.9,0
2025-05-10,T04,Granada,24.0,0
2025-05-10,T05,Cordoba,26.5,0
2025-05-11,T01,Malaga,25.8,0
2025-05-11,T02,Sevilla,32.9,0
2025-05-11,T03,Almeria,27.2,0
2025-05-11,T04,Granada,27.4,7.3
2025-05-11,T05,Cordoba,32.4,0
2025-05-12,T01,Malaga,25.4,0
2025-05-12,T02,Sevilla,29.3,0
2025-05-12,T03,Almeria,28.5,0
2025-05-12,T04,Granada,25.6,3.6
2025-05-12,T05,Cordoba,30.8,0
2025-05-13,T01,Malaga,27.2,0
2025-05-13,T02,Sevilla,27.9,0
2025-05-13,T03,Almeria,30.1,0
2025-05-13,T04,Granada,24.6,0
2025-05-13,T05,Cordoba,33.6,0
2025-05-14,T01,Malaga,23.2,0
2025-05-14,T02,Sevilla,29.7,0
2025-05-14,T03,Almeria,27.4,0
2025-05-14,T04,Granada,26.6,0
2025-05-14,T05,Cordoba,30.1,3.3
2025-05-15,T01,Malaga,23.6,0
2025-05-15,T02,Sevilla,30.2,0
2025-05-15,T03,Almeria,29.1,0
2025-05-15,T04,Granada,28.7,0
2025-05-15,T05,Cordoba,29.8,0
2025-05-16,T01,Malaga,25.5,0
2025-05-16,T02,Sevilla,30.8,0
2025-05-16,T03,Almeria,27.3,0
2025-05-16,T04,Granada,26.5,0
2025-05-16,T05,Cordoba,29.0,8.0
2025-05-17,T01,Malaga,25.4,0
2025-05-17,T02,Sevilla,29.6,0
2025-05-17,T03,Almeria,25.0,0
2025-05-17,T04,Granada,24.7,0
2025-05-17,T05,Cordoba,33.7,0
2025-05-18,T01,Malaga,26.6,0
2025-05-18,T02,Sevilla,29.0,0
2025-05-18,T03,Almeria,28.5,0
2025-05-18,T04,Granada,25.0,0
2025-05-18,T05,Cordoba,32.7,0
2025-05-19,T01,Malaga,24.4,17.6
2025-05-19,T02,Sevilla,30.7,0
2025-05-19,T03,Almeria,27.1,0
2025-05-19,T04,Granada,22.1,0
2025-05-19,T05,Cordoba,28.4,0
2025-05-20,T01,Malaga,23.9,0
2025-05-20,T02,Sevilla,31.5,0
2025-05-20,T03,Almeria,26.1,4.3
2025-05-20,T04,Granada,28.6,15.8
2025-05-20,T05,Cordoba,29.8,0
2025-05-21,T01,Malaga,24.3,4.8
2025-05-21,T02,Sevilla,30.2,0
2025-05-21,T03,Almeria,29.3,0
2025-05-21,T04,Granada,23.7,0
2025-05-21,T05,Cordoba,32.7,0
2025-05-22,T01,Malaga,24.2,0
2025-05-22,T02,Sevilla,33.1,0
2025-05-22,T03,Almeria,20.7,0
2025-05-22,T04,Granada,23.5,0
2025-05-22,T05,Cordoba,30.8,0
2025-05-23,T01,Malaga,23.5,0
2025-05-23,T02,Sevilla,32.0,0
2025-05-23,T03,Almeria,29.7,0
2025-05-23,T04,Granada,23.7,0
2025-05-23,T05,Cordoba,30.1,0
2025-05-24,T01,Malaga,25.4,0
2025-05-24,T02,Sevilla,31.4,0
2025-05-24,T03,Almeria,28.0,0
2025-05-24,T04,Granada,23.1,0
2025-05-24,T05,Cordoba,33.5,0
2025-05-25,T01,Malaga,24.9,3.8
2025-05-25,T02,Sevilla,31.5,0
2025-05-25,T03,Almeria,25.8,0
2025-05-25,T04,Granada,28.0,0
2025-05-25,T05,Cordoba,28.5,0
2025-05-26,T01,Malaga,25.5,0
2025-05-26,T02,Sevilla,25.2,0
2025-05-26,T03,Almeria,29.8,5.5
2025-05-26,T04,Granada,24.8,0
2025-05-26,T05,Cordoba,31.7,0
2025-05-27,T01,Malaga,23.7,0
2025-05-27,T02,Sevilla,31.9,0
2025-05-27,T03,Almeria,25.0,0
2025-05-27,T04,Granada,27.6,7.6
2025-05-27,T05,Cordoba,30.0,0
2025-05-28,T01,Malaga,25.0,0
2025-05-28,T02,Sevilla,30.2,0
2025-05-28,T03,Almeria,24.7,0
2025-05-28,T04,Granada,21.2,0
2025-05-28,T05,Cordoba,29.6,0
2025-05-29,T01,Malaga,24.3,0
2025-05-29,T02,Sevilla,34.4,0
2025-05-29,T03,Almeria,28.5,0
2025-05-29,T04,Granada,24.7,0
2025-05-29,T05,Cordoba,29.9,0
2025-05-30,T01,Malaga,26.0,0
2025-05-30,T02,Sevilla,33.9,0
2025-05-30,T03,Almeria,22.2,0
2025-05-30,T04,Granada,25.1,14.0
2025-05-30,T05,Cordoba,32.5,0
2025-05-31,T01,Malaga,25.7,0
2025-05-31,T02,Sevilla,32.6,0
2025-05-31,T03,Almeria,26.5,0
2025-05-31,T04,Granada,23.9,0
2025-05-31,T05,Cordoba,25.8,0
2025-06-01,T01,Malaga,23.5,0
2025-06-01,T02,Sevilla,33.2,0
2025-06-01,T03,Almeria,25.6,0
2025-06-01,T04,Granada,25.2,0
2025-06-01,T05,Cordoba,32.2,0
2025-06-02,T01,Malaga,24.3,0
2025-06-02,T02,Sevilla,34.0,0
2025-06-02,T03,Almeria,29.9,0
2025-06-02,T04,Granada,27.1,0
2025-06-02,T05,Cordoba,31.7,2.0
2025-06-03,T01,Malaga,24.5,0
2025-06-03,T02,Sevilla,36.0,0
2025-06-03,T03,Almeria,30.4,0
